.geo,year,point_id,date,ndvi,savi,evi,rainfall,temp,wind_speed,soil_moisture,bsi,chl,humidity,lswi,ndmi,ndre,psri,vpd
"{""type"": ""Point"", ""coordinates"": [36.3000788844073, 0.1124513393199906]}",2026,259,2026-02-50,0.5848013816925735,0.877050595752029,1.274465522433002,8.23169994354248,17.546022669474326,,,0.0108736407949006,1.0384985563041385,64.92634352272755,0.0453406242879927,0.0909090909090909,0.3765376537653765,0.1424611973392461,0.7037393570736656
"{""type"": ""Point"", ""coordinates"": [35.79319724274707, 0.07029602254453614]}",2026,266,2026-02-50,0.3569152326322498,0.5352875577505178,0.7176726899910291,0.0,20.83296928405764,,,0.1333654309099663,0.5017397355601949,45.69265894403689,-0.08449795742851,-0.0402144772117962,0.1940549635445877,0.2288401253918495,1.3372690857151637
"{""type"": ""Point"", ""coordinates"": [36.362717704259964, 0.504018688764166]}",2026,271,2026-02-50,0.6117747440273038,0.9174664107485604,1.5222929936305731,0.0,19.459027226765954,,,0.0135074290859973,1.0636363636363635,60.0857888545439,0.0252374491180461,0.060423750980905,0.3643914770675334,0.0941538461538461,0.9028015541503064
"{""type"": ""Point"", ""coordinates"": [36.0941546103865, 0.3255540465250201]}",2026,272,2026-02-50,0.4305882352941176,0.6457557341697706,0.9478591160220996,0.0,24.05928764343264,,,0.0652892561983471,0.5562499999999999,51.88987917649933,-0.0076169749727965,0.0141070002661698,0.2391304347826087,0.1853281853281853,1.4411545396635674
"{""type"": ""Point"", ""coordinates"": [36.13273240209735, 0.34440568390545706]}",2026,304,2026-02-50,0.2412155745489078,0.3617374792309518,0.4185203493161971,0.0,24.05928764343264,,,0.1428571428571428,0.3150147203140334,51.88987917649933,-0.0650929899856938,-0.0188162846390694,0.1238177128116938,0.3170731707317073,1.4411545396635674
"{""type"": ""Point"", ""coordinates"": [36.311942455124004, 0.06422705463635353]}",2026,313,2026-02-50,0.3877703206562267,0.581547064305685,0.6863780359028511,8.79448413848877,17.546022669474326,,,0.1287090558766859,0.5436619718309859,64.92634352272755,-0.0622323003275384,-0.0379123584441162,0.2720437457279562,0.2712628865979381,0.7037393570736656
"{""type"": ""Point"", ""coordinates"": [36.252622558895666, 0.8563469853099089]}",2026,322,2026-02-50,0.2360697575499787,0.3540293429725707,0.4476528472334247,0.0,26.043011601765954,,,0.2069876091813934,0.2328278322925958,41.69668356217341,-0.1758366420873511,-0.1371365880416895,0.128982128982129,0.3169181890389198,1.9654628031247745
"{""type"": ""Point"", ""coordinates"": [36.11783503384634, 0.3591123010639957]}",2026,350,2026-02-50,0.1803981623277182,0.2705558107487368,0.2292363976025531,0.0,24.90987358093264,,,0.253192151977577,0.1720561317876754,51.015205412300645,-0.1645350097550401,-0.1264416020130006,0.0807627593942793,0.4787410270568746,1.543923937965539
"{""type"": ""Point"", ""coordinates"": [36.338769634749525, 0.6642634314624684]}",2026,358,2026-02-50,0.4313152400835073,0.6468378209142142,0.9050289118626248,0.0,24.55001029968264,,,0.140175474392981,0.5708884688090736,46.78224428887358,-0.1042592108701332,-0.0660948536831483,0.2366522366522366,0.190224570673712,1.6416958414601006
"{""type"": ""Point"", ""coordinates"": [36.08163877746663, 0.8171777538054683]}",2026,368,2026-02-50,0.2726484612050281,0.408884073672806,0.5063596844308484,4.902366161346436,27.74817110697433,,,0.1528114663726571,0.3258325832583257,42.35154966093644,-0.0946654332408264,-0.0521636040308239,0.1384257464133385,0.2928679817905918,2.148025995530669
"{""type"": ""Point"", ""coordinates"": [36.05165703672076, 0.770767005735421]}",2026,380,2026-02-50,0.3730569948186528,0.5594405594405595,0.8895478131949592,6.520308494567871,27.74817110697433,,,0.1342078708375378,0.4779069767441861,42.35154966093644,-0.1071428571428571,-0.0745585349901896,0.2128146453089245,0.1868995633187773,2.148025995530669
"{""type"": ""Point"", ""coordinates"": [35.94136654503024, 0.4685082162892417]}",2026,415,2026-02-50,0.2345313078918117,0.3517318021855899,0.4371546961325966,7.939817905426025,23.59932670593264,,,0.1638883686083536,0.2920634920634921,41.36124385440496,-0.109090909090909,-0.0611409567664364,0.138755980861244,0.3181198910081744,1.708650508342162
"{""type"": ""Point"", ""coordinates"": [36.24443478623808, 0.45924848549222425]}",2026,423,2026-02-50,0.3231963765771595,0.4847161572052401,0.5222710163111668,0.0,22.87447319030764,,,0.1712216002634178,0.3744680851063831,57.618057073988446,-0.1022827041264266,-0.0565958342099726,0.1837916063675832,0.327812678469446,1.1820708732825445
"{""type"": ""Point"", ""coordinates"": [36.263174119826544, 0.17485293456273335]}",2026,441,2026-02-50,0.5198019801980198,0.779565140533852,1.0147728841640205,0.0,17.88814506530764,,,0.0714285714285714,1.0077145612343297,64.00240076397996,-0.0119540229885057,0.0321020228671943,0.3490269930947897,0.1821173889193637,0.7380187365347189
"{""type"": ""Point"", ""coordinates"": [36.28683271451413, 0.650807295381005]}",2026,445,2026-02-50,0.4724528301886792,0.7085455574419921,0.9496359223300972,0.0,24.55001029968264,,,0.085344320188346,0.6532188841201716,46.78224428887358,-0.0288700846192135,0.0178189593727726,0.2522464698331194,0.1835443037974683,1.6416958414601006
"{""type"": ""Point"", ""coordinates"": [36.325500045438865, 0.44998136421412605]}",2026,453,2026-02-50,0.2948078615429745,0.442146942366916,0.4813218390804597,0.0,19.09590873718264,,,0.2284957479436777,0.3611977542108546,60.59366425242519,-0.184254296802809,-0.1416354890432923,0.1585301837270341,0.331440371708828,0.8713921421899796
"{""type"": ""Point"", ""coordinates"": [36.125400334767974, 0.7911200251880234]}",2026,485,2026-02-50,0.3358681875792142,0.5036958817317846,0.6696428571428571,7.457756996154785,27.74817110697433,,,0.2002369668246445,0.361646234676007,42.35154966093644,-0.1752738654147105,-0.1310240963855421,0.1612192434814542,0.2456896551724137,2.148025995530669
"{""type"": ""Point"", ""coordinates"": [35.877079343080034, 0.6798108640502625]}",2026,497,2026-02-50,0.3235180162727625,0.4851830331202789,0.6560339409176619,11.74262523651123,24.37252006530764,,,0.1845018450184501,0.3776683087027914,41.9453965290207,-0.1555006180469715,-0.1125922399428707,0.1674641148325359,0.2445616348055372,1.7719946670032134
"{""type"": ""Point"", ""coordinates"": [36.34229949217953, 1.007615716327408]}",2026,42,2026-02-50,0.4575539568345323,0.6862075166336989,1.169762736803384,0.0,27.38049532572433,,,0.0399243140964995,0.6795716639209226,40.27678020202168,0.0079601990049751,0.0600989865661088,0.2506172839506173,0.1369785794813979,2.1780458623605807
"{""type"": ""Point"", ""coordinates"": [35.82931766279166, 1.3782367471866261]}",2026,44,2026-02-50,-0.0010383137784238,-0.0015574302401038,0.0063901846763371,0.0,28.35608126322433,,,-0.0829867518660313,-0.0576664747649203,34.498321659951465,0.1572743128646178,0.1617110379898295,-0.039964077233947,-0.0397324548267944,2.528544610093947
"{""type"": ""Point"", ""coordinates"": [36.17914960581044, 1.3903262294421255]}",2026,61,2026-02-50,0.1495870296726827,0.224346230310445,0.3191906005221931,0.0,31.79659233093264,,,0.1682655702756205,0.1887499999999999,33.96438794700145,-0.1310982658959537,-0.1217610639761522,0.0801954584650761,0.3108030040439052,3.104950542002756
"{""type"": ""Point"", ""coordinates"": [36.00847667467617, 1.1021677258413485]}",2026,64,2026-02-50,0.1773308957952468,0.2659477243648327,0.3878758797184901,0.0,28.81978569030764,,,0.1610323518720465,0.1901615271659325,34.23729407522318,-0.1247621636314215,-0.0846657929226736,0.0834454912516823,0.2873485868102288,2.607785344608504
"{""type"": ""Point"", ""coordinates"": [36.429394318483766, 1.3693567576045955]}",2026,117,2026-02-50,0.067954467057606,0.1019141231246766,0.1592562651576394,0.0,28.54992891947433,,,0.1566306996171249,0.0536056158264199,39.93418909301389,-0.1204545454545454,-0.07612551159618,-0.006099518459069,0.3039591315453384,2.344934384424388
"{""type"": ""Point"", ""coordinates"": [36.43806170829693, 1.4838040250934486]}",2026,132,2026-02-50,0.2247585601404741,0.337063857801185,0.5585860789875627,0.0,28.99849662780764,,,0.1913504691962464,0.2694775435380385,37.17678427128268,-0.187062937062937,-0.1521493212669683,0.1222847948511665,0.2452361226180613,2.517100786275809
"{""type"": ""Point"", ""coordinates"": [36.39399541542241, 1.4974556300634805]}",2026,180,2026-02-50,0.2026813880126182,0.3039621525724423,0.4962347943618459,0.0,28.99849662780764,,,0.2213143872113676,0.2387041773231031,37.17678427128268,-0.2282388663967611,-0.2017826194602624,0.1304670126019273,0.2767497988736926,2.517100786275809
"{""type"": ""Point"", ""coordinates"": [35.944887422405756, 1.2337071787281833]}",2026,196,2026-02-50,0.3890652557319224,0.5834949744313173,1.055098526879663,0.0,25.47579154968264,,,0.0770333213901827,0.5217735550277118,35.0608057971976,-0.0416159649549768,-0.0039878020173586,0.2184405940594059,0.1483390607101947,2.1168480784117563
"{""type"": ""Point"", ""coordinates"": [36.465530034398384, 1.2439358985222966]}",2026,206,2026-02-50,0.3933906745133544,0.5899524779361847,0.9425162689804772,0.0,22.628704961140954,,,0.0836042731072921,0.5185950413223142,46.44012602137687,-0.0387257963772642,-0.0045303533675626,0.2277622656561627,0.1785173978819969,1.4717499638223432
"{""type"": ""Point"", ""coordinates"": [36.36544793526749, 0.9729872874451202]}",2026,252,2026-02-50,0.3945345858240819,0.5916755602988261,1.043831902394939,0.0,25.37683321634933,,,0.0935098206660973,0.6289370078740157,45.46900425954272,-0.0628407460545193,-0.0159078442128359,0.2329180822952057,0.1522948539638386,1.767154748458179
"{""type"": ""Point"", ""coordinates"": [36.13768569397434, 1.2607068342691412]}",2026,267,2026-02-50,0.0814074536747865,0.1220984698657229,0.1347532395919492,0.0,30.352826054890954,,,0.186208396780509,0.0731414868105515,33.66253868129255,-0.1112251882272416,-0.0783792759880438,0.0186311041380662,0.4133904242896069,2.873148589557532
"{""type"": ""Point"", ""coordinates"": [35.83370805258516, 1.0231434635953167]}",2026,295,2026-02-50,0.4663477963785445,0.6994022203245089,1.1846901579586877,0.0,25.372357304890954,,,0.0453571428571428,0.7050359712230216,40.88921357528381,0.0,0.0400357861775889,0.2634677656755961,0.1356837606837606,1.9150602172874407
"{""type"": ""Point"", ""coordinates"": [36.27488028191442, 1.054044908385203]}",2026,299,2026-02-50,0.2598039215686274,0.3896103896103896,0.660518444666002,0.0,27.825726445515954,,,0.1371511068334937,0.2642487046632125,39.8338775381584,-0.1116488074662979,-0.0766655507197857,0.1422222222222222,0.2255707762557077,2.251999169373836
"{""type"": ""Point"", ""coordinates"": [36.05359132052761, 1.2730133923349998]}",2026,307,2026-02-50,0.1610284167794316,0.241501775748351,0.2735946660535693,0.0,30.352826054890954,,,0.1992525904535417,0.1300597213005971,33.66253868129255,-0.1432850723914129,-0.1165285226718673,0.0648464163822525,0.3739076154806492,2.873148589557532
"{""type"": ""Point"", ""coordinates"": [36.395688445619285, 0.9547348753789754]}",2026,319,2026-02-50,0.3658070678127985,0.5485796132728575,1.1053391053391053,0.0,25.37683321634933,,,0.0817399617590822,0.4656249999999999,45.46900425954272,-0.055793991416309,-0.0123456790123456,0.1966527196652719,0.1327705295471987,1.767154748458179
"{""type"": ""Point"", ""coordinates"": [36.499265934988536, 1.4273998992400518]}",2026,336,2026-02-50,0.1747384734598992,0.2620569436374201,0.3518489623966297,0.0,26.22432670593264,,,0.2099539170506912,0.1782573940847323,42.683270854813934,-0.1877846236271095,-0.1577023498694517,0.0957715937838814,0.3178519593613933,1.9530038837984065
"{""type"": ""Point"", ""coordinates"": [36.2720125138615, 1.0298830845169133]}",2026,407,2026-02-50,0.4035730645900137,0.6052209754980535,1.0555954948478314,0.0,27.38049532572433,,,0.0771741664723711,0.588053553038105,40.27678020202168,-0.0397994359135067,0.0006024096385542,0.2241310427487015,0.1477190441708906,2.1780458623605807
"{""type"": ""Point"", ""coordinates"": [36.20383317794738, 1.1407208178599528]}",2026,425,2026-02-50,0.2180625241219606,0.3270306772139687,0.4616767445661056,0.0,28.10486056009933,,,0.1955204699834771,0.2138910812943961,37.40126779803784,-0.1740382098926982,-0.1308293420720948,0.1093145869947276,0.2820874471086037,2.3814534436172234
"{""type"": ""Point"", ""coordinates"": [36.40437206754936, 1.0477481937634987]}",2026,436,2026-02-50,0.1056665118439386,0.1584905660377358,-0.6812397065428956,0.0,25.37683321634933,,,-0.0078508895792149,0.0473004153207199,45.46900425954272,-0.0176415970287836,-0.0395194435662345,0.0469488730071467,-0.0682218309859155,1.767154748458179
"{""type"": ""Point"", ""coordinates"": [35.851867781131446, 1.4249977074243276]}",2026,456,2026-02-50,0.3265073947667804,0.4896682464454976,1.671195652173913,0.0,26.63073946634933,,,0.1171423568551917,0.4088259783513739,32.64999885725769,-0.1365095038262157,-0.099331423113658,0.1857627118644068,0.076466710613052,2.350494613912914
"{""type"": ""Point"", ""coordinates"": [36.25142104728139, 1.3475344911224632]}",2026,462,2026-02-50,0.1137931034482758,0.1706712638724275,0.2033584963796025,0.0,30.19429740905764,,,0.20163634406287,0.106067034365719,38.20529404018627,-0.1540350302831887,-0.1226114649681528,0.0459421169803683,0.3857615894039735,2.652220369574201
"{""type"": ""Point"", ""coordinates"": [35.80219192351403, 1.4999209340951176]}",2026,488,2026-02-50,0.2375909993381866,0.3563275434243176,0.9928097345132744,0.0,28.38545951843264,,,0.0992440083641627,0.2887272727272727,32.82197974613508,-0.0955259975816203,-0.0801144492131616,0.1525423728813559,0.1363636363636363,2.597683365502465
"{""type"": ""Point"", ""coordinates"": [36.42382318077336, 0.6471062068401233]}",2026,0,2026-02-52,0.5644216691068814,0.8464775846294601,1.557261159361745,15.270573616027832,18.69456507364913,,,0.005422153369481,0.7913486005089059,76.33562293510496,0.0328661188980183,0.071461716937355,0.2889022919179734,0.0851063829787234,0.5103400530621193
"{""type"": ""Point"", ""coordinates"": [36.22871626162561, 0.22004049106841325]}",2026,3,2026-02-52,-0.0137478325489224,-0.0206211103198439,0.0852403624635232,4.717593193054199,18.82387822469076,,,-0.0529652875624439,-0.0103524485285564,80.74387379720147,0.0934431857191898,0.1305721999078159,-0.0382850241545893,-0.0339356034283067,0.4186429065448378
"{""type"": ""Point"", ""coordinates"": [36.33271933352177, 0.1481612402286262]}",2026,115,2026-02-52,0.1721644826028016,0.2582175533717384,0.3168662674650698,11.818313598632812,16.43260218302413,,,0.1839692063851466,0.1785885741718675,86.65810057381762,-0.1340343849106993,-0.1196440342781806,0.1092580714132991,0.3669642857142857,0.2494606552141922
"{""type"": ""Point"", ""coordinates"": [36.38549956643124, 0.8564693376353129]}",2026,237,2026-02-52,0.131076923076923,0.196595221002974,-1.0874744724302243,15.206820487976074,21.726628875732445,,,-0.0057154316654968,0.0635245901639345,67.94303384769619,-0.0148293728783276,-0.0177387564952517,0.0609967288820473,-0.0547088706525986,0.8338169541204995
"{""type"": ""Point"", ""coordinates"": [36.35967239572352, 0.059728896886048245]}",2026,247,2026-02-52,0.0798429319371727,0.1197565604345265,-0.3423888639425235,13.50819492340088,16.731999969482445,,,-0.0636393550510036,0.0258234519104083,83.16095167674267,0.0680994303469704,0.0445978232014865,0.0416666666666666,-0.1116173120728929,0.3208995707128078
"{""type"": ""Point"", ""coordinates"": [36.3000788844073, 0.1124513393199906]}",2026,259,2026-02-52,0.0741075463172164,0.1111550409488845,-0.365296803652968,11.818313598632812,16.43260218302413,,,-0.0607361611998397,0.0844881537773805,86.65810057381762,0.07313769751693,0.092295788659224,0.0303424360641525,-0.0857024278896036,0.2494606552141922
"{""type"": ""Point"", ""coordinates"": [36.211009963280226, -0.04322392468919143]}",2026,261,2026-02-52,0.0780611251703328,0.1170859895858679,-0.2619203135205747,0.0,17.41062952677413,,,-0.0929705215419501,0.0298071303331384,81.73611999581837,0.1073785242951409,0.0870232130074649,0.0379533314590947,-0.1533522190745986,0.3633385802253955
"{""type"": ""Point"", ""coordinates"": [36.362717704259964, 0.504018688764166]}",2026,271,2026-02-52,0.5592592592592592,0.8387594507020522,1.6187243165981775,12.220083236694336,18.16624476114913,,,-0.0107313851741786,0.8312545854732207,78.41946964325243,0.0507487520798668,0.0978454239968373,0.2990485986114682,0.0786122090469916,0.4502444779616745
"{""type"": ""Point"", ""coordinates"": [36.20392231010482, -0.03152953110132512]}",2026,296,2026-02-52,0.3587994542974079,0.5381257672895922,31.014150943396224,0.0,17.41062952677413,,,-0.0737716659504369,0.6674984404242046,81.73611999581837,0.0949868073878627,0.1962507322788517,0.2167114585878329,-0.0359618717504332,0.3633385802253955
"{""type"": ""Point"", ""coordinates"": [36.298029736003095, -0.05785914128861256]}",2026,300,2026-02-52,0.3335078534031414,0.5001963093835886,4.283792871553463,6.7651190757751465,14.671208953857445,,,-0.0661064425770308,0.5236668663870581,85.57284476746361,0.10546875,0.1444582814445828,0.2082542694497153,0.0059347181008902,0.2409519257058845
