.geo,year,point_id,date,NDVI,SAVI,EVI,Rainfall,Temp,Wind_Speed,Soil_Moisture
"{""geodesic"":false,""type"":""Point"",""coordinates"":[35.469679470087414,0.7341232523848049]}",2018,200,2018-12-357,0.5808037004914716,0.8710796357855182,1.202994011976048,0.15358731150627136,19.93715947469076,2.2391571626470492,0.2272634655237198
"{""geodesic"":false,""type"":""Point"",""coordinates"":[35.469679470087414,0.7341232523848049]}",2018,200,2018-12-362,0.6961342523224453,1.0440449438202246,1.576839532989411,0.0,20.70943158467611,2.3327119061690724,0.21025259792804718
"{""geodesic"":false,""type"":""Point"",""coordinates"":[34.27554896290732,-0.9362041869070339]}",2018,201,2018-12-352,0.4998198198198198,0.7495946676274545,1.1891289437585733,0.0,21.07094217936202,0.36885833365461385,0.32751625776290894
"{""geodesic"":false,""type"":""Point"",""coordinates"":[34.27554896290732,-0.9362041869070339]}",2018,201,2018-12-352,0.49892008639308855,0.7482454561813928,1.1890871654083732,0.0,21.07094217936202,0.36885833365461385,0.32751625776290894
"{""geodesic"":false,""type"":""Point"",""coordinates"":[34.27554896290732,-0.9362041869070339]}",2018,201,2018-12-357,0.3002729754322111,0.4503070275187628,0.4923168730419215,3.6466023921966553,21.79222132364913,0.9414974464636714,0.3544950783252716
"{""geodesic"":false,""type"":""Point"",""coordinates"":[34.27554896290732,-0.9362041869070339]}",2018,201,2018-12-362,0.29830655666521927,0.4473627089212069,0.5454112416640203,3.9809184074401855,22.17256635030111,0.1699810864857045,0.3154467046260834
"{""geodesic"":false,""type"":""Point"",""coordinates"":[34.27554896290732,-0.9362041869070339]}",2018,201,2018-12-362,0.2940663176265271,0.4410032715376227,0.51878078817734,3.9809184074401855,22.17256635030111,0.1699810864857045,0.3154467046260834
"{""geodesic"":false,""type"":""Point"",""coordinates"":[34.59867297060512,-1.4652220577250148]}",2018,202,2018-12-352,-0.031859099804305284,-0.04778677938241165,0.27713468609560127,0.0,20.18104960123702,0.6046761540779534,0.3684327006340027
"{""geodesic"":false,""type"":""Point"",""coordinates"":[34.59867297060512,-1.4652220577250148]}",2018,202,2018-12-362,0.6964393482196741,1.0445014330969982,1.791925465838509,0.0,22.001016871134482,0.7977301322632463,0.3292330205440521
"{""geodesic"":false,""type"":""Point"",""coordinates"":[34.09606556914025,-1.1854866782502]}",2018,203,2018-12-352,0.03852270719208341,0.05778150815037328,-0.3006067291781577,0.0,21.29034322102865,0.554133502570988,0.3079010844230652
"{""geodesic"":false,""type"":""Point"",""coordinates"":[34.09606556914025,-1.1854866782502]}",2018,203,2018-12-362,0.5440084835630965,0.8159262008270597,1.5093562433800165,3.7418932914733887,22.128702418009482,0.37578837255005704,0.2928636968135834
"{""geodesic"":false,""type"":""Point"",""coordinates"":[34.88272026344373,1.1860656718253324]}",2018,204,2018-03-82,0.19749908054431775,0.2961941533370105,0.25390070921985813,0.0,19.97299728393557,1.1824552025648154,0.3256562650203705
"{""geodesic"":false,""type"":""Point"",""coordinates"":[34.88272026344373,1.1860656718253324]}",2018,204,2018-05-147,0.15599302267630202,0.23397495795178472,-0.6268776286801523,33.63072204589844,17.28213717142745,1.2024711871695988,0.43499869108200073
"{""geodesic"":false,""type"":""Point"",""coordinates"":[34.88272026344373,1.1860656718253324]}",2018,204,2018-12-352,0.34704112337011034,0.5204964272282813,0.5640691229214216,0.0,19.318582153320335,1.446284905349575,0.27987831830978394
"{""geodesic"":false,""type"":""Point"",""coordinates"":[34.88272026344373,1.1860656718253324]}",2018,204,2018-12-352,0.345159655347187,0.5176738882554162,0.5891513106670128,0.0,19.318582153320335,1.446284905349575,0.27987831830978394
"{""geodesic"":false,""type"":""Point"",""coordinates"":[34.88272026344373,1.1860656718253324]}",2018,204,2018-12-362,0.2658772874058127,0.3987730061349693,0.38758473512427816,0.0,19.678262964884482,1.253646579139486,0.26000770926475525
"{""geodesic"":false,""type"":""Point"",""coordinates"":[34.88272026344373,1.1860656718253324]}",2018,204,2018-12-362,0.26587215601300107,0.39876503087422815,0.3987131994540846,0.0,19.678262964884482,1.253646579139486,0.26000770926475525
"{""geodesic"":false,""type"":""Point"",""coordinates"":[35.38263271905623,0.4072263204937201]}",2018,205,2018-01-22,0.35761765487902153,0.5363551774558022,0.6227428465598667,0.0,16.56875063578292,2.376932031634953,0.33667847514152527
"{""geodesic"":false,""type"":""Point"",""coordinates"":[35.38263271905623,0.4072263204937201]}",2018,205,2018-12-352,0.41040079496522025,0.6154992548435172,0.7792452830188679,0.0,16.315408325195335,1.5517609533159091,0.3608796000480652
"{""geodesic"":false,""type"":""Point"",""coordinates"":[35.38263271905623,0.4072263204937201]}",2018,205,2018-12-357,0.1855912294440094,0.27836504580690624,1.0510910058541778,0.0,16.39272588094076,2.5012772951628346,0.37047865986824036
"{""geodesic"":false,""type"":""Point"",""coordinates"":[35.38263271905623,0.4072263204937201]}",2018,205,2018-12-362,0.47009102730819247,0.7050219405168211,0.9153057349031523,0.0,16.957641220092796,2.167439959107363,0.3503435552120209
"{""geodesic"":false,""type"":""Point"",""coordinates"":[34.404636869235304,0.7605337217379287]}",2018,206,2018-12-352,0.5508074534161491,0.8261085579431127,1.4392365619319658,0.0,19.50030415852865,0.3430687066010997,0.37323158979415894
"{""geodesic"":false,""type"":""Point"",""coordinates"":[34.404636869235304,0.7605337217379287]}",2018,206,2018-12-357,0.6000949893137022,0.9000356167636234,1.6169695418479653,0.0,20.70449345906576,0.05241008266684504,0.3914213478565216
"{""geodesic"":false,""type"":""Point"",""coordinates"":[34.404636869235304,0.7605337217379287]}",2018,206,2018-12-362,0.5366717248356095,0.8049058035149829,1.2676224611708484,6.660389423370361,20.04976361592611,0.45925866803701,0.3682268559932709
"{""geodesic"":false,""type"":""Point"",""coordinates"":[33.83223037019434,1.1192310146868465]}",2018,207,2018-01-05,0.2565899232565899,0.38482068390325275,0.5403316469926925,0.0,24.455602900187216,0.8442673882262983,0.16610726714134216
"{""geodesic"":false,""type"":""Point"",""coordinates"":[33.83223037019434,1.1192310146868465]}",2018,207,2018-12-355,0.7245346869712352,1.0866181695144645,2.248005039899202,0.23784662783145905,23.768422063191736,0.993529733636326,0.199822798371315
"{""geodesic"":false,""type"":""Point"",""coordinates"":[33.83223037019434,1.1192310146868465]}",2018,207,2018-12-360,0.7523489932885906,1.1283341721187718,1.7606408041463797,0.0,24.017270660400413,0.7164874563223095,0.1887793093919754
"{""geodesic"":false,""type"":""Point"",""coordinates"":[35.5176495062594,-0.8184350531589644]}",2018,208,2018-01-22,0.6085808580858085,0.9127206731562447,1.3525011001906997,0.0,17.906234359741234,1.1269204366840555,0.1843690425157547
"{""geodesic"":false,""type"":""Point"",""coordinates"":[35.5176495062594,-0.8184350531589644]}",2018,208,2018-12-352,0.49477206189878714,0.7420029270332428,0.9993242101706369,9.456521034240723,15.57997538248702,0.60152489341938,0.2233101725578308
"{""geodesic"":false,""type"":""Point"",""coordinates"":[35.5176495062594,-0.8184350531589644]}",2018,208,2018-12-357,0.068731438268986,0.10309169008856128,-3.715596330275229,0.4806184768676758,15.579656219482445,0.6139453803999407,0.23238660395145416
"{""geodesic"":false,""type"":""Point"",""coordinates"":[35.5176495062594,-0.8184350531589644]}",2018,208,2018-12-362,0.5883116883116883,0.8823242980035709,1.1832310304296723,6.941981792449951,16.605346298217796,1.3483633314430417,0.20800574123859406
"{""geodesic"":false,""type"":""Point"",""coordinates"":[35.651857809706854,-0.28483577439196495]}",2018,209,2018-01-22,0.6808777429467084,1.0211565585331455,1.4399363564041368,0.0,14.37490297953292,2.0609504195541675,0.24817366898059845
"{""geodesic"":false,""type"":""Point"",""coordinates"":[35.651857809706854,-0.28483577439196495]}",2018,209,2018-12-352,0.37755610972568576,0.5661929693343306,-1.331340133661625,0.0,13.737527465820335,1.4627905109479158,0.29606789350509644
"{""geodesic"":false,""type"":""Point"",""coordinates"":[35.651857809706854,-0.28483577439196495]}",2018,209,2018-12-357,0.3315629742033384,0.4972501422340224,0.5679750454899922,0.4616684019565582,13.575831349690759,2.283553951393492,0.29236891865730286
"{""geodesic"":false,""type"":""Point"",""coordinates"":[35.651857809706854,-0.28483577439196495]}",2018,209,2018-12-362,0.28156926849203107,0.422267620020429,0.45085721764166997,8.349675178527832,14.340128199259482,1.7393951076446978,0.2827394902706146
"{""geodesic"":false,""type"":""Point"",""coordinates"":[34.93958362092849,1.1763638667568443]}",2018,210,2018-03-82,0.18946978123841304,0.28415199258572754,0.22578649699540473,0.0,19.97299728393557,1.1824552025648154,0.3256562650203705
